project_name, built_out, project_id, dpd, acres, dpa, taz, stat, prod, type, key, year_seq, year, amount
 LAIE MARRIOTT COURTYARD (MORMAN,0,210,20,5855,6,668,C,V,1,482,2,2012,228
 LAIE MARRIOTT COURTYARD (MORMAN,0,210,20,5855,6,668,C,V,1,482,3,2013,0
 LAIE MARRIOTT COURTYARD (MORMAN,0,210,20,5855,6,668,C,E,3,483,1,1998,0
 LAIE MARRIOTT COURTYARD (MORMAN,0,210,20,5855,6,668,C,E,3,483,2,2012,108
 LAIE MARRIOTT COURTYARD (MORMAN,0,210,20,5855,6,668,C,E,3,483,3,2013,0
 TURTLE BAY EXPANSION,0,211,20,175788,6,667,C,V,1,484,1,1986,0
 TURTLE BAY EXPANSION,0,211,20,175788,6,667,C,V,1,484,2,2012,310
 TURTLE BAY EXPANSION,0,211,20,175788,6,667,C,V,1,484,3,2013,311
 TURTLE BAY EXPANSION,0,211,20,175788,6,667,C,V,1,484,4,2014,0
 TURTLE BAY EXPANSION,0,211,20,175788,6,667,C,E,3,485,1,1986,0
 TURTLE BAY EXPANSION,0,211,20,175788,6,667,C,E,3,485,2,2012,152
 TURTLE BAY EXPANSION,0,211,20,175788,6,667,C,E,3,485,3,2014,0
 TURTLE BAY EXPANSION,0,211,30,2900,6,667,C,E,8,486,1,1986,0
 TURTLE BAY EXPANSION,0,211,30,2900,6,667,C,E,8,486,2,2012,6
 TURTLE BAY EXPANSION,0,211,30,2900,6,667,C,E,8,486,3,2021,0
 TURTLE BAY EXPANSION,0,211,30,2900,6,667,C,E,9,487,1,1986,0
 TURTLE BAY EXPANSION,0,211,30,2900,6,667,C,E,9,487,2,2012,11
 TURTLE BAY EXPANSION,0,211,30,2900,6,667,C,E,9,487,3,2021,0
 OCEAN VILLAS,45,212,20,26921,6,667,C,H,2,488,1,1998,0
 OCEAN VILLAS,45,212,20,26921,6,667,C,H,2,488,2,2004,22
 OCEAN VILLAS,45,212,20,26921,6,667,C,H,2,488,3,2005,23
 OCEAN VILLAS,45,212,20,26921,6,667,C,H,2,488,4,2006,0
 MANAGER'S RIDGE,104,213,0,58000,6,667,P,H,1,489,1,1998,0
 MANAGER'S RIDGE,104,213,0,58000,6,667,P,H,1,489,2,2012,104
 MANAGER'S RIDGE,104,213,0,58000,6,667,P,H,1,489,3,2013,0
 CONTINENTAL PACIFIC,18,214,0,18000,6,667,P,H,1,490,1,1998,0
 CONTINENTAL PACIFIC,18,214,0,18000,6,667,P,H,1,490,2,2012,18
 CONTINENTAL PACIFIC,18,214,0,18000,6,667,P,H,1,490,3,2013,0
 HAWAIIAN PRINCESS AT MAKAHA BEAC,0,215,12,1797,8,641,C,H,3,491,1,1998,0
 HAWAIIAN PRINCESS AT MAKAHA BEAC,0,215,12,1797,8,641,C,H,3,491,2,2005,70
 HAWAIIAN PRINCESS AT MAKAHA BEAC,0,215,12,1797,8,641,C,H,3,491,3,2006,0
 HAWAIIAN PRINCESS AT MAKAHA BEAC,0,215,12,1797,8,641,C,V,2,492,1,1998,0
 HAWAIIAN PRINCESS AT MAKAHA BEAC,0,215,12,1797,8,641,C,V,2,492,2,2005,-70
 HAWAIIAN PRINCESS AT MAKAHA BEAC,0,215,12,1797,8,641,C,V,2,492,3,2006,0
 MAKAHA VALLEY TOWER,0,216,12,14067,8,640,C,H,3,493,1,1998,0
 MAKAHA VALLEY TOWER,0,216,12,14067,8,640,C,H,3,493,2,2005,348
 MAKAHA VALLEY TOWER,0,216,12,14067,8,640,C,H,3,493,3,2006,0
 MAKAHA VALLEY TOWER,0,216,12,14067,8,640,C,V,2,494,1,1998,0
 MAKAHA VALLEY TOWER,0,216,12,14067,8,640,C,V,2,494,2,2005,-348
 MAKAHA VALLEY TOWER,0,216,12,14067,8,640,C,V,2,494,3,2006,0
 MAILI COVE,0,217,12,3000,8,634,C,H,3,495,1,1998,0
 MAILI COVE,0,217,12,3000,8,634,C,H,3,495,2,2005,40
 MAILI COVE,0,217,12,3000,8,634,C,H,3,495,3,2006,0
 MAILI COVE,0,217,12,3000,8,634,C,V,2,496,1,1998,0
 MAILI COVE,0,217,12,3000,8,634,C,V,2,496,2,2005,-40
 MAILI COVE,0,217,12,3000,8,634,C,V,2,496,3,2006,0
 TEIXEIRA FAMILY TRUST,25,218,0,8000,7,653,P,H,1,497,1,1986,0
 TEIXEIRA FAMILY TRUST,25,218,0,8000,7,653,P,H,1,497,2,2013,25
 TEIXEIRA FAMILY TRUST,25,218,0,8000,7,653,P,H,1,497,3,2014,0
 HAUOLI LANI,25,219,0,7413,7,663,P,H,1,498,1,1998,0
